Rentree_Scolaire,Region,Academie,Departement,Commune,Numero_Du_College,Denomination_Principale,Patronyme,Secteur,Nombre_D_Eleves_Total,PRIVE,PUBLIC,priporitaire
2022,NOUVELLE-AQUITAINE,BORDEAUX,LOT-ET-GARONNE,LE MAS-D'AGENAIS,0470043S,COLLEGE,DANIEL CASTAING,PUBLIC,407,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,LOT-ET-GARONNE,LE PASSAGE,0470105J,COLLEGE,THEOPHILE DE VIAU,PUBLIC,875,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,LOT-ET-GARONNE,MARMANDE,0470733S,COLLEGE,CITE SCOLAIRE,PUBLIC,690,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,LOT-ET-GARONNE,NERAC,0470776N,COLLEGE,HENRI DE NAVARRE,PUBLIC,422,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,LOT-ET-GARONNE,NERAC,0471038Y,COLLEGE PRIVE,SAINTE CLAIRE,PRIVE,97,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,LOT-ET-GARONNE,VILLENEUVE-SUR-LOT,0470038L,LYCEE POLYVALENT,GEORGES LEYGUES - LOUIS COUFFI,PUBLIC,24,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,ANGLET,0640110X,COLLEGE PRIVE,STELLA MARIS,PRIVE,430,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,BAYONNE,0640212H,COLLEGE,MARRACQ,PUBLIC,808,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,BIARRITZ,0641414P,COLLEGE,JEAN ROSTAND,PUBLIC,495,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,BIZANOS,0641413N,COLLEGE,DES LAVANDIERES,PUBLIC,565,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,CAMBO-LES-BAINS,0641392R,COLLEGE,ERROBI,PUBLIC,398,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,GELOS,0640026F,LP LYCEE DES METIERS,DE L'HABITAT ET L'INDUSTRIE,PUBLIC,22,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,LASSEUBE,0640036S,COLLEGE,PIERRE JELIOTE,PUBLIC,218,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,LESCAR,0640121J,COLLEGE PRIVE,NOTRE DAME,PRIVE,247,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,LESTELLE-BETHARRAM,0641655B,COLLEGE PRIVE,LE BEAU RAMEAU,PRIVE,236,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,MAULEON-LICHARRE,0641656C,COLLEGE PRIVE,ST FRANCOIS,PRIVE,107,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,MOURENX,0641561Z,COLLEGE,PIERRE BOURDIEU,PUBLIC,352,0,1,1
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,ORTHEZ,0641659F,COLLEGE PRIVE,JEANNE D ARC,PRIVE,210,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,PAU,0640058R,LYCEE PROFESSIONNEL,HONORE BARADAT,PUBLIC,24,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,PAU,0640189H,LYCEE PROF PRIVE DES METIERS,ST VINCENT DE PAUL,PRIVE,25,1,0,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,PAU,0640227Z,COLLEGE,JEANNE D ALBRET,PUBLIC,845,0,1,1
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,PAU,0640607M,COLLEGE,MARGUERITE DE NAVARRE,PUBLIC,822,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,PAU,0640608N,COLLEGE,CLERMONT,PUBLIC,668,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,SAINT-JEAN-DE-LUZ,0640066Z,LP LYCEE DES METIERS,RAMIRO ARRUE,PUBLIC,24,0,1,0
2022,NOUVELLE-AQUITAINE,BORDEAUX,PYRENEES-ATLANTIQUES,SAINT-JEAN-DE-LUZ,0640229B,COLLEGE,CHANTACO,PUBLIC,416,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,BRIVE-LA-GAILLARDE,0190059L,OGEC EDMOND MICHELET,COLLEGE NOTRE DAME JEANNE D'AR,PRIVE,474,1,0,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,BRIVE-LA-GAILLARDE,0190635M,COLLEGE,JEAN MOULIN,PUBLIC,431,0,1,1
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,EGLETONS,0190019T,COLLEGE,ALBERT THOMAS,PUBLIC,326,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,MERLINES,0190023X,COLLEGE,RENE PERROT,PUBLIC,87,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,MEYMAC,0190025Z,COLLEGE,JACQUES CHIRAC,PUBLIC,222,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,OBJAT,0190717B,COLLEGE,EUGENE FREYSSINET,PUBLIC,577,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,TREIGNAC,0190632J,COLLEGE,LAKANAL,PUBLIC,175,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,TULLE,0190614P,COLLEGE,GEORGES CLEMENCEAU,PUBLIC,564,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CORREZE,USSEL,0190782X,COLLEGE PRIVE,NOTRE-DAME DE LA PROVIDENCE,PRIVE,109,1,0,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CREUSE,AUBUSSON,0230506A,COLLEGE,EUGENE JAMOT,PUBLIC,316,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CREUSE,BENEVENT-L'ABBAYE,0230005F,COLLEGE,JEAN MONNET,PUBLIC,173,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CREUSE,BONNAT,0230006G,COLLEGE,MARC BLOCH,PUBLIC,136,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CREUSE,FELLETIN,0230017U,COLLEGE,JACQUES GRANCHER,PUBLIC,219,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,CREUSE,SAINT-VAURY,0230028F,COLLEGE,LOUIS DURAND,PUBLIC,262,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,AMBAZAC,0870684W,COLLEGE,JEAN MOULIN,PUBLIC,659,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,EYMOUTIERS,0870014T,COLLEGE,GEORGES GUINGOUIN,PUBLIC,158,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,LIMOGES,0870022B,COLLEGE,GUY DE MAUPASSANT,PUBLIC,467,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,LIMOGES,0870771R,COLLEGE,BERNART DE VENTADOUR,PUBLIC,721,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,LIMOGES,0870816P,COLLEGE,LEONARD LIMOSIN,PUBLIC,720,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,LIMOGES,0870817R,COLLEGE,AUGUSTE RENOIR,PUBLIC,500,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,LIMOGES,0870865T,COLLEGE PRIVE,JEANNE D ARC,PRIVE,573,1,0,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,NEXON,0870032M,COLLEGE,ARSENE BONNEAUD,PUBLIC,307,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,ROCHECHOUART,0870037T,COLLEGE,SIMONE VEIL,PUBLIC,320,0,1,0
2022,NOUVELLE-AQUITAINE,LIMOGES,HAUTE-VIENNE,SAINT-MATHIEU,0870047D,COLLEGE,GISELE HALIMI,PUBLIC,172,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,AIGRE,0160001P,COLLEGE,DE L OSME,PUBLIC,169,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,ANGOULEME,0160061E,COLLEGE PRIVE,SAINTE MARTHE-CHAVAGNES,PRIVE,608,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,ANGOULEME,0160113L,COLLEGE,MICHELLE PALLET,PUBLIC,239,0,1,1
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,CHAMPAGNE-MOUTON,0160016F,COLLEGE,ARGENTOR,PUBLIC,129,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,JARNAC,0160075V,COLLEGE PRIVE,SAINT-PIERRE,PRIVE,106,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,RUFFEC,0160077X,COLLEGE PRIVE,DU SACRE COEUR,PRIVE,189,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE,RUFFEC,0161003D,LYCEE PROFESSIONNEL,LOUISE MICHEL,PUBLIC,18,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,AYTRE,0171339N,COLLEGE,DE L'ATLANTIQUE,PUBLIC,393,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,COURCON,0170007R,COLLEGE,JEAN MONNET,PUBLIC,813,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,LAGORD,0170970M,COLLEGE,JEAN GUITON,PUBLIC,897,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,LA ROCHELLE,0171184V,COLLEGE,EUGENE FROMENTIN,PUBLIC,872,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,LA ROCHELLE,0171238D,LYCEE PROFESSIONNEL,ROMPSAY,PUBLIC,24,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,LA TREMBLADE,0170388E,COLLEGE,FERNAND GARANDEAU,PUBLIC,528,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,LE CHATEAU-D'OLERON,0170005N,COLLEGE,ALIENOR D AQUITAINE,PUBLIC,329,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,MONTLIEU-LA-GARDE,0170076R,COLLEGE,LA FONTAINE,PUBLIC,245,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,ROCHEFORT,0170081W,COLLEGE,LA FAYETTE,PUBLIC,422,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,CHARENTE-MARITIME,ROYAN,0170384A,COLLEGE PRIVE,SAINTE MARIE ST JEAN BAPTISTE,PRIVE,270,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,BRESSUIRE,0790091V,COLLEGE,JULES SUPERVIELLE,PUBLIC,665,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,BRESSUIRE,0791029P,LYCEE PROFESSIONNEL,LEONARD DE VINCI,PUBLIC,23,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,CELLES-SUR-BELLE,0790011H,COLLEGE,FRANCOIS ALBERT,PUBLIC,542,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,CERIZAY,0790063P,COLLEGE PRIVE,FRANCOIS D'ASSISE,PRIVE,287,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,MAUZE-SUR-LE-MIGNON,0790929F,COLLEGE,RENE CAILLIE,PUBLIC,371,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,MELLE,0790943W,COLLEGE,DU PINIER,PUBLIC,458,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,MONCOUTANT-SUR-SEVRE,0790067U,COLLEGE PRIVE,CHARLES PEGUY,PRIVE,342,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,NIORT,0791016A,COLLEGE PRIVE,NOTRE DAME,PRIVE,550,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,PARTHENAY,0790030D,COLLEGE,LE MARCHIOUX,PUBLIC,360,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,PARTHENAY,0791042D,COLLEGE,PIERRE MENDES FRANCE,PUBLIC,377,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,SAINT-MAIXENT-L'ECOLE,0790031E,LPO LYCEE DES METIERS,DU HAUT VAL DE SEVRE,PUBLIC,24,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,CHATELLERAULT,0860752A,LYCEE PROFESSIONNEL PRIVE,SAINT GABRIEL NOTRE DAME,PRIVE,18,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,CIVRAY,0860761K,COLLEGE PRIVE,JEANNE D ARC,PRIVE,186,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,DANGE-SAINT-ROMAIN,0860763M,COLLEGE PRIVE,ST PIERRE,PRIVE,183,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,JAUNAY-MARIGNY,0861038L,COLLEGE,SAINT-EXUPERY,PUBLIC,742,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,LOUDUN,0860022G,LP LYCEE DES METIERS,MARC GODRIE,PUBLIC,21,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,LUSIGNAN,0861053C,COLLEGE,JEAN MONNET,PUBLIC,462,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,MIGNALOUX-BEAUVOIR,0860793V,ETAB.REGIONAL ENSEIGNT ADAPTE,ANNE FRANK,PUBLIC,78,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,POITIERS,0860037Y,LYCEE POLYVALENT,NELSON MANDELA,PUBLIC,19,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,POITIERS,0860040B,COLLEGE,JARDIN DES PLANTES,PUBLIC,538,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,POITIERS,0860759H,COLLEGE PRIVE,UNION CHRETIENNE,PRIVE,412,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,POITIERS,0861092V,COLLEGE,FERDINAND CLOVIS PIN,PUBLIC,442,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,SAINT-BENOIT,0861073Z,COLLEGE,THEOPHRASTE RENAUDOT,PUBLIC,764,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,SAINT-JEAN-DE-SAUVES,0860045G,COLLEGE,ISAAC DE RAZILLY,PUBLIC,233,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,VALENCE-EN-POITOU,0860014Y,COLLEGE,ANDRE BROUILLET,PUBLIC,260,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,VIVONNE,0860047J,COLLEGE,FREDERIC ET IRENE JOLIOT CURIE,PUBLIC,552,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,CARCASSONNE,0110007Y,LPO LYCEE DES METIERS,JULES FIL,PUBLIC,46,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,CASTELNAUDARY,0110012D,LYCEE POLYVALENT,GERMAINE TILLION,PUBLIC,24,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,CASTELNAUDARY,0110896P,COLLEGE PRIVE,JEANNE D ARC,PRIVE,132,1,0,0
2022,OCCITANIE,MONTPELLIER,AUDE,LEZIGNAN-CORBIERES,0111034P,COLLEGE PRIVE,L'AMANDIER,PRIVE,270,1,0,0
2022,OCCITANIE,MONTPELLIER,AUDE,LEZIGNAN-CORBIERES,0111051H,COLLEGE,ROSA PARKS,PUBLIC,481,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,NARBONNE,0110021N,COLLEGE,VICTOR HUGO,PUBLIC,735,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,NARBONNE,0110023R,LYCEE POLYVALENT,LOUISE MICHEL,PUBLIC,47,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,NARBONNE,0110026U,COLLEGE,JULES FERRY,PUBLIC,669,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,RIEUX-MINERVOIS,0110667R,COLLEGE,PIERRE ET MARIE CURIE,PUBLIC,396,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,TREBES,0110674Y,COLLEGE,GASTON BONHEUR,PUBLIC,385,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,ARAMON,0301325C,COLLEGE,HENRI PITOT,PUBLIC,527,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,BAGNOLS-SUR-CEZE,0300055X,COLLEGE,BERNARD DE VENTADOUR,PUBLIC,796,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,BAGNOLS-SUR-CEZE,0300106C,LYCEE PROF PRIVE DES METIERS,SAINTE-MARIE,PRIVE,48,1,0,0
2022,OCCITANIE,MONTPELLIER,GARD,BAGNOLS-SUR-CEZE,0301327E,COLLEGE,GERARD PHILIPE,PUBLIC,605,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,BEAUCAIRE,0300089J,COLLEGE PRIVE,D'ALZON SAINT-FELIX,PRIVE,256,1,0,0
2022,OCCITANIE,MONTPELLIER,GARD,BEAUCAIRE,0301208A,COLLEGE,EUGENE VIGNE,PUBLIC,567,0,1,1
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0300946R,COLLEGE,REVOLUTION,PUBLIC,445,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0301010K,COLLEGE,ADA LOVELACE,PUBLIC,531,0,1,1
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0301098F,COLLEGE,LES OLIVIERS,PUBLIC,565,0,1,1
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0301210C,LYCEE PROFESSIONNEL,VOLTAIRE,PUBLIC,48,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,QUISSAC,0300032X,COLLEGE,DE COUTACH,PUBLIC,443,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,SAINT-AMBROIX,0300036B,COLLEGE,ARMAND COUSSENS,PUBLIC,386,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,SAINT-GENIES-DE-MALGOIRES,0301670C,COLLEGE,FREDERIC DESMONS,PUBLIC,621,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,SOMMIERES,0301232B,COLLEGE,GASTON DOUMERGUE,PUBLIC,933,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,UZES,0300047N,LYCEE POLYVALENT,DES METIERS D'ART CHARLES GIDE,PUBLIC,22,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,VERGEZE,0300050S,COLLEGE,,PUBLIC,747,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,AGDE,0342080B,COLLEGE PRIVE,NOTRE DAME,PRIVE,363,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BEDARIEUX,0340119V,COLLEGE,FERDINAND FABRE,PUBLIC,727,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,CAZOULS-LES-BEZIERS,0340021N,COLLEGE,JULES FERRY,PUBLIC,688,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,CLERMONT-L'HERAULT,0340893L,COLLEGE PRIVE,SAINT-GUILHEM,PRIVE,477,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,GIGNAC,0341386X,COLLEGE,LO TRENTANEL,PUBLIC,828,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTAGNAC,0340037F,COLLEGE,JULES FERRY,PUBLIC,306,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340042L,LYCEE POLYVALENT,JEAN MERMOZ,PUBLIC,24,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340109J,COLLEGE,LES GARRIGUES,PUBLIC,605,0,1,1
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340833W,ETAB.REGIONAL ENSEIGNT ADAPTE,JEAN-JACQUES ROUSSEAU,PUBLIC,42,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340880X,COLLEGE PRIVE,LA PROVIDENCE,PRIVE,513,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0341278E,COLLEGE,ARTHUR RIMBAUD,PUBLIC,837,0,1,1
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0342266D,LYCEE GENERAL,CITE SCOLAIRE FRANCOISE COMBES,PUBLIC,186,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,PEZENAS,0340837A,COLLEGE,JEAN BENE,PUBLIC,637,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SAINT-JEAN-DE-VEDAS,0341276C,COLLEGE,LOUIS GERMAIN,PUBLIC,752,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SAINT-PONS-DE-THOMIERES,0340069R,LP LYCEE DES METIERS,JACQUES BREL,PUBLIC,17,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SAINT-PONS-DE-THOMIERES,0340070S,COLLEGE,DU JAUR,PUBLIC,247,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SERIGNAN,0341388Z,COLLEGE,MARCEL PAGNOL,PUBLIC,901,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SETE,0340115R,COLLEGE,PAUL VALERY,PUBLIC,490,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,FLORAC TROIS RIVIERES,0480003T,COLLEGE,DES TROIS VALLEES,PUBLIC,259,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,LA CANOURGUE,0480006W,COLLEGE,SPORT NATURE,PUBLIC,217,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,LE COLLET-DE-DEZE,0480002S,COLLEGE,HENRI GAMALA,PUBLIC,83,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,MENDE,0480607Z,COLLEGE,HENRI BOURRILLON,PUBLIC,715,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,MEYRUEIS,0480011B,COLLEGE,ANDRE CHAMSON,PUBLIC,91,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,MEYRUEIS,0480034B,COLLEGE PRIVE,SAINTE MARIE,PRIVE,72,1,0,0
2022,OCCITANIE,MONTPELLIER,LOZERE,MONT LOZERE ET GOULET,0480001R,COLLEGE,HENRI ROUVIERE,PUBLIC,87,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,BOURG-MADAME,0660600U,COLLEGE,CERDANYA,PUBLIC,349,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,CABESTANY,0660521H,COLLEGE,PAU CASALS,PUBLIC,896,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,CANET-EN-ROUSSILLON,0660648W,COLLEGE,LA COTE RADIEUSE,PUBLIC,891,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,CERET,0660601V,COLLEGE,JEAN AMADE,PUBLIC,860,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,LE SOLER,0660872P,COLLEGE PRIVE,POMPEU FABRA,PRIVE,230,1,0,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,PRADES,0660021P,LYCEE POLYVALENT,CHARLES RENOUVIER,PUBLIC,24,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,RIVESALTES,0660037G,COLLEGE,JOFFRE,PUBLIC,772,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,SAINT-CYPRIEN,0660846L,COLLEGE PRIVE,SAINT PIERRE DE LA MER,PRIVE,413,1,0,0
2022,OCCITANIE,TOULOUSE,ARIEGE,LAVELANET,0090006H,LP LYCEE DES METIERS,JOSEPH MARIE JACQUARD,PUBLIC,17,0,1,0
2022,OCCITANIE,TOULOUSE,ARIEGE,LAVELANET,0090490J,COLLEGE,LOUIS PASTEUR,PUBLIC,228,0,1,1
2022,OCCITANIE,TOULOUSE,ARIEGE,PAMIERS,0090037S,COLLEGE PRIVE,JEAN XXIII,PRIVE,426,1,0,0
2022,OCCITANIE,TOULOUSE,ARIEGE,PAMIERS,0090481Z,ETAB.REGIONAL ENSEIGNT ADAPTE,GUY VILLEROUX,PUBLIC,58,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,AUBIN,0120096P,LP LYCEE DES METIERS,DU BATIMENT,PUBLIC,15,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,DECAZEVILLE,0120006S,LYCEE POLYVALENT,LA DECOUVERTE,PUBLIC,13,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,RIGNAC,0120070L,COLLEGE PRIVE,JEANNE D'ARC,PRIVE,164,1,0,0
2022,OCCITANIE,TOULOUSE,AVEYRON,RODEZ,0121133S,COLLEGE,JEAN MOULIN,PUBLIC,438,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,VILLEFRANCHE-DE-ROUERGUE,0121213D,COLLEGE,CARCO PLUS ANNEXE LA FOUILLADE,PUBLIC,614,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,VILLEFRANCHE-DE-ROUERGUE,0121260E,LYCEE PROFESSIONNEL PRIVE,SAINT-JOSEPH,PRIVE,13,1,0,0
2022,OCCITANIE,TOULOUSE,GERS,AUCH,0320562M,COLLEGE,SALINIS,PUBLIC,472,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,FLEURANCE,0320686X,COLLEGE PRIVE,SAINT-JOSEPH,PRIVE,101,1,0,0
2022,OCCITANIE,TOULOUSE,GERS,MASSEUBE,0320608M,COLLEGE,SIMONE VEIL,PUBLIC,254,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,MIRANDE,0320035P,COLLEGE,DE L'ASTARAC,PUBLIC,296,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,NOGARO,0320025D,LPO LYCEE DES METIERS,D'ARTAGNAN,PUBLIC,22,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,RISCLE,0320029H,COLLEGE,VAL D'ADOUR,PUBLIC,222,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,VIC-FEZENSAC,0320033M,COLLEGE,GABRIEL SEAILLES,PUBLIC,253,0,1,0
